Episode,Experience,State,Action,Reward,Terminated,Truncated,Return
10,227,"[-0.011556190438568592, -0.3578973412513733, 0.049804747104644775, 0.5874971151351929]",1,1.0,False,False,9.5618
10,228,"[-0.018714137375354767, -0.16350698471069336, 0.0615546889603138, 0.3109096884727478]",1,1.0,False,False,8.6483
10,229,"[-0.021984277293086052, -0.35944944620132446, 0.06777288764715195, 0.6223523616790771]",0,1.0,False,False,7.7255
10,230,"[-0.029173266142606735, -0.5554490089416504, 0.08021993190050125, 0.9355868101119995]",0,1.0,False,False,6.7935
10,231,"[-0.040282245725393295, -0.7515559196472168, 0.09893167018890381, 1.2523605823516846]",0,1.0,False,False,5.852
10,232,"[-0.055313363671302795, -0.5578306913375854, 0.1239788755774498, 0.992232084274292]",1,1.0,False,False,4.901
10,233,"[-0.06646998226642609, -0.7543738484382629, 0.1438235193490982, 1.3211404085159302]",0,1.0,False,False,3.9404
10,234,"[-0.08155745267868042, -0.5613322854042053, 0.17024633288383484, 1.0767062902450562]",1,1.0,False,False,2.9701
10,235,"[-0.0927840992808342, -0.75824373960495, 0.1917804479598999, 1.4176143407821655]",0,1.0,False,False,1.99
10,236,"[-0.10794897377490997, -0.9551519751548767, 0.2201327383518219, 1.7636001110076904]",0,1.0,True,False,1.0
11,237,"[0.033835507929325104, 0.2257579267024994, -0.01167550589889288, -0.317378968000412]",1,1.0,False,False,22.9957
11,238,"[0.0383506678044796, 0.030804205685853958, -0.018023084849119186, -0.02840081974864006]",0,1.0,False,False,22.2179
11,239,"[0.03896675258874893, 0.22617992758750916, -0.018591102212667465, -0.32671529054641724]",1,1.0,False,False,21.4322
11,240,"[0.04349035024642944, 0.03132752329111099, -0.025125406682491302, -0.03995267674326897]",0,1.0,False,False,20.6386
11,241,"[0.044116899371147156, -0.1634252816438675, -0.02592446096241474, 0.24469824135303497]",0,1.0,False,False,19.8369
11,242,"[0.040848392993211746, -0.3581675589084625, -0.021030496805906296, 0.52909255027771]",0,1.0,False,False,19.0272
11,243,"[0.03368504345417023, -0.16275614500045776, -0.010448644869029522, 0.22985774278640747]",1,1.0,False,False,18.2093
11,244,"[0.030429920181632042, -0.3577272295951843, -0.005851489957422018, 0.5192265510559082]",0,1.0,False,False,17.3831
11,245,"[0.023275375366210938, -0.16252340376377106, 0.004533041268587112, 0.2247055023908615]",1,1.0,False,False,16.5486
11,246,"[0.02002490870654583, 0.032533470541238785, 0.009027151390910149, -0.06654408574104309]",1,1.0,False,False,15.7057
11,247,"[0.020675577223300934, -0.16271673142910004, 0.007696270011365414, 0.22897322475910187]",0,1.0,False,False,14.8542
11,248,"[0.017421241849660873, -0.35794782638549805, 0.01227573398500681, 0.5240738391876221]",0,1.0,False,False,13.9942
11,249,"[0.01026228629052639, -0.5532403588294983, 0.022757211700081825, 0.8205995559692383]",0,1.0,False,False,13.1254
11,250,"[-0.0008025208953768015, -0.35843709111213684, 0.039169203490018845, 0.5351604223251343]",1,1.0,False,False,12.2479
11,251,"[-0.0079712625592947, -0.5540873408317566, 0.04987240955233574, 0.8399234414100647]",0,1.0,False,False,11.3615
11,252,"[-0.019053010269999504, -0.7498534321784973, 0.06667087972164154, 1.1478638648986816]",0,1.0,False,False,10.4662
11,253,"[-0.03405007719993591, -0.9457794427871704, 0.08962815999984741, 1.4606866836547852]",0,1.0,False,False,9.5618
11,254,"[-0.052965667098760605, -0.7518633604049683, 0.11884189397096634, 1.1972955465316772]",1,1.0,False,False,8.6483
11,255,"[-0.06800293177366257, -0.558462917804718, 0.14278779923915863, 0.9440983533859253]",1,1.0,False,False,7.7255
11,256,"[-0.07917219400405884, -0.3655231297016144, 0.1616697758436203, 0.699471116065979]",1,1.0,False,False,6.7935
11,257,"[-0.08648265153169632, -0.1729678064584732, 0.1756591945886612, 0.46172866225242615]",1,1.0,False,False,5.852
11,258,"[-0.08994200825691223, 0.019293148070573807, 0.18489377200603485, 0.22915375232696533]",1,1.0,False,False,4.901
11,259,"[-0.08955615013837814, 0.21135790646076202, 0.1894768476486206, 1.657852226344403e-05]",1,1.0,False,False,3.9404
11,260,"[-0.08532898873090744, 0.014095183461904526, 0.18947717547416687, 0.3459884822368622]",0,1.0,False,False,2.9701
11,261,"[-0.08504708856344223, -0.18314561247825623, 0.19639694690704346, 0.6919281482696533]",0,1.0,False,False,1.99
11,262,"[-0.0887099951505661, -0.38037165999412537, 0.21023550629615784, 1.0394502878189087]",0,1.0,True,False,1.0
12,263,"[0.01752905547618866, -0.23070383071899414, -0.03099445439875126, 0.23380199074745178]",0,1.0,False,False,14.8542
12,264,"[0.01291497889906168, -0.425369530916214, -0.026318415999412537, 0.5165494084358215]",0,1.0,False,False,13.9942
12,265,"[0.004407587926834822, -0.22988706827163696, -0.015987427905201912, 0.2156905233860016]",1,1.0,False,False,13.1254
12,266,"[-0.00019015339785255492, -0.4247768521308899, -0.01167361717671156, 0.5032877326011658]",0,1.0,False,False,12.2479
12,267,"[-0.008685690350830555, -0.6197323203086853, -0.0016078621847555041, 0.7922691106796265]",0,1.0,False,False,11.3615
12,268,"[-0.021080337464809418, -0.8148322105407715, 0.014237519353628159, 1.0844457149505615]",0,1.0,False,False,10.4662
12,269,"[-0.03737698122859001, -1.0101391077041626, 0.03592643514275551, 1.3815621137619019]",0,1.0,False,False,9.5618
12,270,"[-0.05757976323366165, -0.8154833912849426, 0.06355767697095871, 1.1003271341323853]",1,1.0,False,False,8.6483
12,271,"[-0.07388943433761597, -0.6212528347969055, 0.08556421846151352, 0.828242838382721]",1,1.0,False,False,7.7255
12,272,"[-0.08631448447704315, -0.8174338936805725, 0.10212907195091248, 1.1465630531311035]",0,1.0,False,False,6.7935
12,273,"[-0.10266316682100296, -0.6237829327583313, 0.1250603348016739, 0.8875740170478821]",1,1.0,False,False,5.852
12,274,"[-0.11513882130384445, -0.43056002259254456, 0.1428118199110031, 0.6366751790046692]",1,1.0,False,False,4.901
12,275,"[-0.12375002354383469, -0.6273543834686279, 0.15554532408714294, 0.9707056879997253]",0,1.0,False,False,3.9404
12,276,"[-0.1362971067428589, -0.8241832256317139, 0.1749594360589981, 1.3079307079315186]",0,1.0,False,False,2.9701
12,277,"[-0.15278077125549316, -0.6316558718681335, 0.20111805200576782, 1.074724555015564]",1,1.0,False,False,1.99
12,278,"[-0.16541388630867004, -0.8287842869758606, 0.22261252999305725, 1.4231879711151123]",0,1.0,True,False,1.0
13,279,"[0.029022138565778732, -0.17892499268054962, 0.021077996119856834, 0.32715776562690735]",0,1.0,False,False,11.3615
13,280,"[0.02544363960623741, 0.015890633687376976, 0.027621151879429817, 0.041195716708898544]",1,1.0,False,False,10.4662
13,281,"[0.025761451572179794, -0.1796162873506546, 0.028445065021514893, 0.34246382117271423]",0,1.0,False,False,9.5618
13,282,"[0.022169126197695732, -0.37513113021850586, 0.035294342786073685, 0.6439791917800903]",0,1.0,False,False,8.6483
13,283,"[0.014666504226624966, -0.570726752281189, 0.0481739267706871, 0.9475642442703247]",0,1.0,False,False,7.7255
13,284,"[0.003251969115808606, -0.7664631009101868, 0.06712520867586136, 1.2549858093261719]",0,1.0,False,False,6.7935
13,285,"[-0.01207729335874319, -0.5722618103027344, 0.09222492575645447, 0.9840599298477173]",1,1.0,False,False,5.852
13,286,"[-0.023522529751062393, -0.7684901356697083, 0.11190612614154816, 1.3042272329330444]",0,1.0,False,False,4.901
13,287,"[-0.03889233246445656, -0.9648391008377075, 0.13799066841602325, 1.6297402381896973]",0,1.0,False,False,3.9404
13,288,"[-0.058189116418361664, -0.7715822458267212, 0.17058546841144562, 1.3830511569976807]",1,1.0,False,False,2.9701
13,289,"[-0.0736207589507103, -0.578948974609375, 0.19824649393558502, 1.1482043266296387]",1,1.0,False,False,1.99
13,290,"[-0.085199736058712, -0.7760274410247803, 0.22121058404445648, 1.4959354400634766]",0,1.0,True,False,1.0
14,291,"[-0.0039709401316940784, -0.18771328032016754, -0.03679123893380165, 0.242557093501091]",0,1.0,False,False,13.9942
14,292,"[-0.007725205738097429, 0.007914355956017971, -0.031940098851919174, -0.06149996444582939]",1,1.0,False,False,13.1254
14,293,"[-0.00756691861897707, 0.2034793496131897, -0.03317009657621384, -0.3640866279602051]",1,1.0,False,False,12.2479
14,294,"[-0.003497331403195858, 0.39905664324760437, -0.04045182839035988, -0.6670414209365845]",1,1.0,False,False,11.3615
14,295,"[0.0044838013127446175, 0.5947171449661255, -0.05379265919327736, -0.9721816182136536]",1,1.0,False,False,10.4662
14,296,"[0.016378143802285194, 0.4003566801548004, -0.07323629409074783, -0.6968700885772705]",0,1.0,False,False,9.5618
14,297,"[0.024385277181863785, 0.20632264018058777, -0.087173692882061, -0.4281114339828491]",0,1.0,False,False,8.6483
14,298,"[0.028511730954051018, 0.40256404876708984, -0.09573592245578766, -0.7469524145126343]",1,1.0,False,False,7.7255
14,299,"[0.03656301274895668, 0.5988673567771912, -0.11067496985197067, -1.068162441253662]",1,1.0,False,False,6.7935
14,300,"[0.04854035750031471, 0.40536949038505554, -0.13203822076320648, -0.8121634125709534]",0,1.0,False,False,5.852
14,301,"[0.05664774775505066, 0.6020289659500122, -0.14828148484230042, -1.1432914733886719]",1,1.0,False,False,4.901
14,302,"[0.06868832558393478, 0.4091222584247589, -0.17114731669425964, -0.9005419015884399]",0,1.0,False,False,3.9404
14,303,"[0.07687076926231384, 0.2166808545589447, -0.18915815651416779, -0.6661691665649414]",0,1.0,False,False,2.9701
14,304,"[0.08120439201593399, 0.024622902274131775, -0.20248153805732727, -0.43850237131118774]",0,1.0,False,False,1.99
14,305,"[0.08169684559106827, -0.16714414954185486, -0.21125158667564392, -0.21585196256637573]",0,1.0,True,False,1.0
15,306,"[0.0167824886739254, 0.19213742017745972, 0.007053608540445566, -0.26411765813827515]",1,1.0,False,False,23.7657
15,307,"[0.020625237375497818, 0.38715797662734985, 0.0017712553963065147, -0.5545674562454224]",1,1.0,False,False,22.9957
15,308,"[0.028368396684527397, 0.19201120734214783, -0.009320094250142574, -0.26132702827453613]",0,1.0,False,False,22.2179
15,309,"[0.03220862150192261, -0.0029764750506728888, -0.014546634629368782, 0.028401721268892288]",0,1.0,False,False,21.4322
15,310,"[0.032149091362953186, 0.19235102832317352, -0.01397860050201416, -0.2688350975513458]",1,1.0,False,False,20.6386
15,311,"[0.03599611297249794, -0.002568671479821205, -0.019355302676558495, 0.019406314939260483]",0,1.0,False,False,19.8369
15,312,"[0.03594473749399185, 0.19282543659210205, -0.018967175856232643, -0.27932003140449524]",1,1.0,False,False,19.0272
15,313,"[0.03980124741792679, 0.38821274042129517, -0.024553576484322548, -0.5779243111610413]",1,1.0,False,False,18.2093
15,314,"[0.04756550118327141, 0.19344337284564972, -0.03611206263303757, -0.29307636618614197]",0,1.0,False,False,17.3831
15,315,"[0.05143436789512634, -0.0011455875355750322, -0.04197359085083008, -0.01199784129858017]",0,1.0,False,False,16.5486
15,316,"[0.0514114573597908, 0.19455240666866302, -0.042213547974824905, -0.3176229000091553]",1,1.0,False,False,15.7057
15,317,"[0.05530250445008278, 0.3902493715286255, -0.04856600612401962, -0.6233139634132385]",1,1.0,False,False,14.8542
15,318,"[0.06310749053955078, 0.5860145688056946, -0.061032284051179886, -0.930888295173645]",1,1.0,False,False,13.9942
15,319,"[0.07482778280973434, 0.7819047570228577, -0.07965005189180374, -1.2421088218688965]",1,1.0,False,False,13.1254
15,320,"[0.09046588093042374, 0.5878903865814209, -0.10449222475290298, -0.975402295589447]",0,1.0,False,False,12.2479
15,321,"[0.10222368687391281, 0.39431342482566833, -0.12400027364492416, -0.7172853946685791]",0,1.0,False,False,11.3615
15,322,"[0.11010995507240295, 0.20110580325126648, -0.13834598660469055, -0.4660619795322418]",0,1.0,False,False,10.4662
15,323,"[0.11413206905126572, 0.008181962184607983, -0.14766721427440643, -0.2199852466583252]",0,1.0,False,False,9.5618
15,324,"[0.11429571360349655, -0.18455453217029572, -0.1520669311285019, 0.02271660976111889]",0,1.0,False,False,8.6483
15,325,"[0.11060462146997452, 0.012384071946144104, -0.15161259472370148, -0.3138178884983063]",1,1.0,False,False,7.7255
15,326,"[0.11085230112075806, -0.180289626121521, -0.15788894891738892, -0.07252617180347443]",0,1.0,False,False,6.7935
15,327,"[0.1072465106844902, 0.016702085733413696, -0.15933947265148163, -0.41056501865386963]",1,1.0,False,False,5.852
15,328,"[0.10758055001497269, -0.17584459483623505, -0.16755077242851257, -0.17205150425434113]",0,1.0,False,False,4.901
15,329,"[0.10406365990638733, 0.0212296973913908, -0.17099180817604065, -0.5125530362129211]",1,1.0,False,False,3.9404
15,330,"[0.10448825359344482, 0.21829527616500854, -0.18124286830425262, -0.8538675308227539]",1,1.0,False,False,2.9701
15,331,"[0.10885415971279144, 0.41536325216293335, -0.198320209980011, -1.1976218223571777]",1,1.0,False,False,1.99
15,332,"[0.11716142296791077, 0.2232813835144043, -0.22227264940738678, -0.9730712175369263]",0,1.0,True,False,1.0
16,333,"[0.0135789904743433, 0.20039448142051697, 0.0055286162532866, -0.31041398644447327]",1,1.0,False,False,33.1028
16,334,"[0.017586881294846535, 0.005194201599806547, -0.0006796636735089123, -0.015992645174264908]",0,1.0,False,False,32.4271
16,335,"[0.017690764740109444, 0.2003258913755417, -0.000999516574665904, -0.3088899254798889]",1,1.0,False,False,31.7445
16,336,"[0.021697282791137695, 0.3954620659351349, -0.007177315186709166, -0.6018879413604736]",1,1.0,False,False,31.0551
16,337,"[0.029606522992253304, 0.20044125616550446, -0.019215073436498642, -0.3114743232727051]",0,1.0,False,False,30.3587
16,338,"[0.0336153469979763, 0.005598246585577726, -0.02544455975294113, -0.02491266094148159]",0,1.0,False,False,29.6552
16,339,"[0.033727314323186874, -0.18914973735809326, -0.025942813605070114, 0.2596348822116852]",0,1.0,False,False,28.9447
16,340,"[0.029944319278001785, 0.006332769989967346, -0.02075011655688286, -0.041116561740636826]",1,1.0,False,False,28.2269
16,341,"[0.030070973560214043, 0.20174603164196014, -0.021572446450591087, -0.3402734398841858]",1,1.0,False,False,27.502
16,342,"[0.03410589322447777, 0.006937562488019466, -0.028377916663885117, -0.05447054281830788]",0,1.0,False,False,26.7697
16,343,"[0.03424464538693428, -0.18776623904705048, -0.029467327520251274, 0.22912558913230896]",0,1.0,False,False,26.03
16,344,"[0.030489321798086166, 0.007764143869280815, -0.024884816259145737, -0.07270480692386627]",1,1.0,False,False,25.2828
16,345,"[0.030644604936242104, -0.18699237704277039, -0.026338910683989525, 0.21202415227890015]",0,1.0,False,False,24.5281
16,346,"[0.0269047562032938, 0.008496063761413097, -0.02209842950105667, -0.08884955197572708]",1,1.0,False,False,23.7657
16,347,"[0.027074677869677544, -0.1863022744655609, -0.023875419050455093, 0.19678020477294922]",0,1.0,False,False,22.9957
16,348,"[0.02334863319993019, 0.00915289856493473, -0.019939815625548363, -0.10333770513534546]",1,1.0,False,False,22.2179
16,349,"[0.02353169023990631, -0.18567770719528198, -0.022006569430232048, 0.18298818171024323]",0,1.0,False,False,21.4322
16,350,"[0.0198181364685297, -0.3804779648780823, -0.01834680512547493, 0.46864843368530273]",0,1.0,False,False,20.6386
16,351,"[0.012208577245473862, -0.5753359794616699, -0.008973837830126286, 0.755492627620697]",0,1.0,False,False,19.8369
16,352,"[0.0007018573815003037, -0.7703331112861633, 0.006136014591902494, 1.0453382730484009]",0,1.0,False,False,19.0272
16,353,"[-0.014704804867506027, -0.5752931237220764, 0.027042778208851814, 0.7545877695083618]",1,1.0,False,False,18.2093
16,354,"[-0.026210667565464973, -0.3805542290210724, 0.04213453456759453, 0.4705358147621155]",1,1.0,False,False,17.3831
16,355,"[-0.033821750432252884, -0.5762452483177185, 0.05154525116086006, 0.7761957049369812]",0,1.0,False,False,16.5486
16,356,"[-0.04534665495157242, -0.7720367908477783, 0.0670691654086113, 1.0846405029296875]",0,1.0,False,False,15.7057
16,357,"[-0.0607873909175396, -0.5778607130050659, 0.08876197785139084, 0.8137348294258118]",1,1.0,False,False,14.8542
16,358,"[-0.07234460860490799, -0.38405925035476685, 0.1050366759300232, 0.550238847732544]",1,1.0,False,False,13.9942
16,359,"[-0.08002579212188721, -0.19055728614330292, 0.11604145169258118, 0.2924095690250397]",1,1.0,False,False,13.1254
16,360,"[-0.08383693546056747, 0.0027354282792657614, 0.1218896433711052, 0.03846009820699692]",1,1.0,False,False,12.2479
16,361,"[-0.08378222584724426, -0.19390444457530975, 0.12265884131193161, 0.36697837710380554]",0,1.0,False,False,11.3615
16,362,"[-0.08766032010316849, -0.0007195450598374009, 0.12999841570854187, 0.11534951627254486]",1,1.0,False,False,10.4662
16,363,"[-0.08767470717430115, -0.19744135439395905, 0.13230539858341217, 0.4460543394088745]",0,1.0,False,False,9.5618
16,364,"[-0.09162353724241257, -0.004414981696754694, 0.14122648537158966, 0.19782963395118713]",1,1.0,False,False,8.6483
16,365,"[-0.09171183407306671, -0.2012447863817215, 0.14518308639526367, 0.5315176248550415]",0,1.0,False,False,7.7255
16,366,"[-0.09573673456907272, -0.008431253023445606, 0.15581342577934265, 0.28787410259246826]",1,1.0,False,False,6.7935
16,367,"[-0.0959053561091423, -0.20539219677448273, 0.16157092154026031, 0.6253604292869568]",0,1.0,False,False,5.852
16,368,"[-0.10001319646835327, -0.01285050343722105, 0.17407812178134918, 0.3876049220561981]",1,1.0,False,False,4.901
16,369,"[-0.10027021169662476, -0.20996081829071045, 0.18183022737503052, 0.7297227382659912]",0,1.0,False,False,3.9404
16,370,"[-0.1044694259762764, -0.01775541342794895, 0.1964246779680252, 0.49933159351348877]",1,1.0,False,False,2.9701
16,371,"[-0.10482453554868698, 0.17413410544395447, 0.20641130208969116, 0.2744104266166687]",1,1.0,False,False,1.99
16,372,"[-0.1013418510556221, 0.36580514907836914, 0.2118995189666748, 0.053261760622262955]",1,1.0,True,False,1.0
17,373,"[-0.0470447801053524, 0.18919114768505096, -0.02872447483241558, -0.31069687008857727]",1,1.0,False,False,14.8542
17,374,"[-0.043260958045721054, -0.0055100382305681705, -0.03493841364979744, -0.027209404855966568]",0,1.0,False,False,13.9942
17,375,"[-0.043371159583330154, 0.19009508192539215, -0.03548260033130646, -0.3307078182697296]",1,1.0,False,False,13.1254
17,376,"[-0.03956925868988037, -0.004504287615418434, -0.042096756398677826, -0.04942220076918602]",0,1.0,False,False,12.2479
17,377,"[-0.03965934365987778, -0.1989981234073639, -0.04308520257472992, 0.22968728840351105]",0,1.0,False,False,11.3615
17,378,"[-0.04363930597901344, -0.39347875118255615, -0.03849145397543907, 0.5084743499755859]",0,1.0,False,False,10.4662
17,379,"[-0.05150888115167618, -0.5880378484725952, -0.028321968391537666, 0.7887831330299377]",0,1.0,False,False,9.5618
17,380,"[-0.06326963752508163, -0.7827596068382263, -0.012546304613351822, 1.0724231004714966]",0,1.0,False,False,8.6483
17,381,"[-0.07892482727766037, -0.9777134656906128, 0.00890215765684843, 1.3611423969268799]",0,1.0,False,False,7.7255
17,382,"[-0.09847909957170486, -0.78270423412323, 0.036125004291534424, 1.0712573528289795]",1,1.0,False,False,6.7935
17,383,"[-0.11413318663835526, -0.9782847166061401, 0.05755015090107918, 1.3750550746917725]",0,1.0,False,False,5.852
17,384,"[-0.13369888067245483, -1.1740766763687134, 0.08505125343799591, 1.6851671934127808]",0,1.0,False,False,4.901
17,385,"[-0.15718041360378265, -0.9800357222557068, 0.11875459551811218, 1.4201327562332153]",1,1.0,False,False,3.9404
17,386,"[-0.17678113281726837, -1.1764100790023804, 0.14715725183486938, 1.7474515438079834]",0,1.0,False,False,2.9701
17,387,"[-0.20030932128429413, -1.3728662729263306, 0.18210628628730774, 2.082059144973755]",0,1.0,False,False,1.99
17,388,"[-0.22776664793491364, -1.1799955368041992, 0.22374746203422546, 1.850780725479126]",1,1.0,True,False,1.0
18,389,"[0.03480818495154381, 0.16912059485912323, -0.04460695758461952, -0.32814690470695496]",1,1.0,False,False,33.1028
18,390,"[0.03819059953093529, 0.364848256111145, -0.05116989463567734, -0.6345564723014832]",1,1.0,False,False,32.4271
18,391,"[0.04548756405711174, 0.5606452226638794, -0.06386102735996246, -0.9429048299789429]",1,1.0,False,False,31.7445
18,392,"[0.05670046806335449, 0.7565668225288391, -0.08271912485361099, -1.2549505233764648]",1,1.0,False,False,31.0551
18,393,"[0.07183180004358292, 0.5625956654548645, -0.1078181341290474, -0.9892804622650146]",0,1.0,False,False,30.3587
18,394,"[0.08308371901512146, 0.36906927824020386, -0.12760373950004578, -0.7323136329650879]",0,1.0,False,False,29.6552
18,395,"[0.09046510607004166, 0.17591986060142517, -0.14225001633167267, -0.48235881328582764]",0,1.0,False,False,28.9447
18,396,"[0.09398350119590759, -0.016937987878918648, -0.15189719200134277, -0.23767459392547607]",0,1.0,False,False,28.2269
18,397,"[0.09364473819732666, 0.17999078333377838, -0.15665069222450256, -0.5741527676582336]",1,1.0,False,False,27.502
18,398,"[0.09724455326795578, -0.012628275901079178, -0.16813373565673828, -0.3346291780471802]",0,1.0,False,False,26.7697
18,399,"[0.09699199348688126, -0.20500822365283966, -0.17482632398605347, -0.0993272140622139]",0,1.0,False,False,26.03
18,400,"[0.09289182722568512, -0.3972497880458832, -0.17681287229061127, 0.1335020512342453]",0,1.0,False,False,25.2828
18,401,"[0.08494683355093002, -0.20009396970272064, -0.17414282262325287, -0.20933352410793304]",1,1.0,False,False,24.5281
18,402,"[0.08094494789838791, -0.39235374331474304, -0.1783294975757599, 0.02375473827123642]",0,1.0,False,False,23.7657
18,403,"[0.07309787720441818, -0.58452969789505, -0.17785440385341644, 0.2552957832813263]",0,1.0,False,False,22.9957
18,404,"[0.06140728294849396, -0.38737329840660095, -0.17274849116802216, -0.08778773248195648]",1,1.0,False,False,22.2179
18,405,"[0.05365981534123421, -0.5796523690223694, -0.17450423538684845, 0.14580224454402924]",0,1.0,False,False,21.4322
18,406,"[0.04206676781177521, -0.7719017267227173, -0.17158819735050201, 0.3787524402141571]",0,1.0,False,False,20.6386
18,407,"[0.026628734543919563, -0.5748113393783569, -0.16401314735412598, 0.03725851699709892]",1,1.0,False,False,19.8369
18,408,"[0.015132508240640163, -0.7672478556632996, -0.16326798498630524, 0.27403560280799866]",0,1.0,False,False,19.0272
18,409,"[-0.00021244966774247587, -0.9597095251083374, -0.1577872633934021, 0.5111011266708374]",0,1.0,False,False,18.2093
18,410,"[-0.019406640902161598, -0.7627579569816589, -0.14756524562835693, 0.17314645648002625]",1,1.0,False,False,17.3831
18,411,"[-0.03466179966926575, -0.9554936289787292, -0.1441023200750351, 0.41588109731674194]",0,1.0,False,False,16.5486
18,412,"[-0.053771670907735825, -1.148310661315918, -0.13578470051288605, 0.6598893404006958]",0,1.0,False,False,15.7057
18,413,"[-0.0767378881573677, -1.3413078784942627, -0.12258690595626831, 0.9069222807884216]",0,1.0,False,False,14.8542
18,414,"[-0.10356404632329941, -1.5345759391784668, -0.10444846004247665, 1.158698558807373]",0,1.0,False,False,13.9942
18,415,"[-0.1342555582523346, -1.3382596969604492, -0.08127448707818985, 0.8351768851280212]",1,1.0,False,False,13.1254
18,416,"[-0.16102075576782227, -1.1421270370483398, -0.06457094848155975, 0.5180807113647461]",1,1.0,False,False,12.2479
18,417,"[-0.1838632971048355, -1.3362833261489868, -0.05420933663845062, 0.7897374629974365]",0,1.0,False,False,11.3615
18,418,"[-0.2105889618396759, -1.5306205749511719, -0.03841458633542061, 1.0648853778839111]",0,1.0,False,False,10.4662
18,419,"[-0.24120137095451355, -1.3350118398666382, -0.017116880044341087, 0.7603976726531982]",1,1.0,False,False,9.5618
18,420,"[-0.26790159940719604, -1.5298938751220703, -0.001908926060423255, 1.0476456880569458]",0,1.0,False,False,8.6483
18,421,"[-0.2984994947910309, -1.3347465991973877, 0.01904398761689663, 0.7543641924858093]",1,1.0,False,False,7.7255
18,422,"[-0.32519441843032837, -1.5301258563995361, 0.03413127362728119, 1.052978515625]",0,1.0,False,False,6.7935
18,423,"[-0.3557969331741333, -1.725683331489563, 0.05519084259867668, 1.356176495552063]",0,1.0,False,False,5.852
18,424,"[-0.3903106153011322, -1.9214526414871216, 0.0823143720626831, 1.6656012535095215]",0,1.0,False,False,4.901
18,425,"[-0.42873966693878174, -1.727379322052002, 0.11562639474868774, 1.399649977684021]",1,1.0,False,False,3.9404
18,426,"[-0.46328723430633545, -1.923733115196228, 0.14361940324306488, 1.7261323928833008]",0,1.0,False,False,2.9701
18,427,"[-0.5017619132995605, -2.120176076889038, 0.17814204096794128, 2.059842348098755]",0,1.0,False,False,1.99
18,428,"[-0.5441654324531555, -2.3166141510009766, 0.21933889389038086, 2.4019336700439453]",0,1.0,True,False,1.0
19,429,"[-0.02031679078936577, -0.17901162803173065, 0.006271011661738157, 0.3228667080402374]",0,1.0,False,False,9.5618
19,430,"[-0.023897023871541023, -0.3742223083972931, 0.012728345580399036, 0.6175206303596497]",0,1.0,False,False,8.6483
19,431,"[-0.03138146921992302, -0.5695197582244873, 0.025078758597373962, 0.914185106754303]",0,1.0,False,False,7.7255
19,432,"[-0.04277186468243599, -0.7649717330932617, 0.043362461030483246, 1.2146433591842651]",0,1.0,False,False,6.7935
19,433,"[-0.05807130038738251, -0.9606255292892456, 0.06765532493591309, 1.5205926895141602]",0,1.0,False,False,5.852
19,434,"[-0.07728380709886551, -1.1564967632293701, 0.09806717932224274, 1.8336029052734375]",0,1.0,False,False,4.901
19,435,"[-0.1004137471318245, -0.9625871181488037, 0.1347392350435257, 1.5729215145111084]",1,1.0,False,False,3.9404
19,436,"[-0.1196654886007309, -1.1590344905853271, 0.16619767248630524, 1.9044153690338135]",0,1.0,False,False,2.9701
19,437,"[-0.14284618198871613, -1.3555175065994263, 0.20428597927093506, 2.243716239929199]",0,1.0,False,False,1.99
19,438,"[-0.1699565351009369, -1.5519006252288818, 0.2491603046655655, 2.591808795928955]",0,1.0,True,False,1.0
20,439,"[0.016244128346443176, -0.20491917431354523, 0.030735984444618225, 0.26912015676498413]",0,1.0,False,False,42.4645
20,440,"[0.01214574370533228, -0.010249031707644463, 0.036118388175964355, -0.013712190091609955]",1,1.0,False,False,41.8834
20,441,"[0.01194076333194971, 0.1843368262052536, 0.035844143480062485, -0.2947840988636017]",1,1.0,False,False,41.2963
20,442,"[0.015627499669790268, 0.37892991304397583, 0.029948461800813675, -0.5759503245353699]",1,1.0,False,False,40.7034
20,443,"[0.02320609800517559, 0.1834012269973755, 0.018429454416036606, -0.2739852964878082]",0,1.0,False,False,40.1044
20,444,"[0.026874123141169548, 0.3782554268836975, 0.012949748896062374, -0.5607990026473999]",1,1.0,False,False,39.4994
20,445,"[0.03443923220038414, 0.18295416235923767, 0.0017337686149403453, -0.2640645503997803]",0,1.0,False,False,38.8883
20,446,"[0.03809831291437149, -0.012192495167255402, -0.0035475222393870354, 0.029164722189307213]",0,1.0,False,False,38.271
20,447,"[0.03785446286201477, -0.20726339519023895, -0.0029642279259860516, 0.3207262456417084]",0,1.0,False,False,37.6475
20,448,"[0.033709198236465454, -0.012099354527890682, 0.00345029728487134, 0.02711000293493271]",1,1.0,False,False,37.0176
20,449,"[0.033467210829257965, 0.1829729527235031, 0.003992497455328703, -0.264482319355011]",1,1.0,False,False,36.3815
20,450,"[0.03712666779756546, -0.012205760926008224, -0.001297149108722806, 0.029457198455929756]",0,1.0,False,False,35.7388
20,451,"[0.03688255324959755, 0.18293476104736328, -0.0007080051000230014, -0.26363471150398254]",1,1.0,False,False,35.0897
20,452,"[0.04054125025868416, -0.01217707060277462, -0.005980699323117733, 0.02882481925189495]",0,1.0,False,False,34.4341
20,453,"[0.04029770568013191, 0.1830301284790039, -0.005404202733188868, -0.2657390534877777]",1,1.0,False,False,33.7718
20,454,"[0.043958310037851334, 0.3782288134098053, -0.01071898452937603, -0.5601215958595276]",1,1.0,False,False,33.1028
