Episode,Experience,State,Action,Reward,Terminated,Truncated,Return
0,168,"[0.9945955276489258, 0.10382573306560516, 0.9998548626899719, 0.017036741599440575, 0.5882025957107544, -0.9640049338340759]",0,-1.0,False,False,-96.4446
0,169,"[0.981999397277832, 0.18888415396213531, 0.9924221038818359, -0.12287544459104538, 0.2508606016635895, -0.40205147862434387]",2,-1.0,False,False,-96.4087
0,170,"[0.9746445417404175, 0.22375892102718353, 0.9793629050254822, -0.20210948586463928, 0.0961122140288353, -0.38246890902519226]",0,-1.0,False,False,-96.3724
0,171,"[0.9801238775253296, 0.19838638603687286, 0.9797053933143616, -0.20044276118278503, -0.34991559386253357, 0.39469197392463684]",2,-1.0,False,False,-96.3358
0,172,"[0.992988646030426, 0.11820954829454422, 0.9924528002738953, -0.12262729555368423, -0.44359439611434937, 0.3683870732784271]",0,-1.0,False,False,-96.2988
0,173,"[0.9999919533729553, 0.004010520409792662, 0.9999945163726807, 0.003314063185825944, -0.6738194227218628, 0.8540971875190735]",2,-1.0,False,False,-96.2614
0,174,"[0.9922648668289185, -0.12413886189460754, 0.9866445064544678, 0.16288837790489197, -0.5800049304962158, 0.7012688517570496]",1,-1.0,False,False,-96.2236
0,175,"[0.9736981987953186, -0.22784152626991272, 0.955100417137146, 0.2962823510169983, -0.44899967312812805, 0.6320582032203674]",2,-1.0,False,False,-96.1855
0,176,"[0.9603691697120667, -0.27873119711875916, 0.9325329065322876, 0.3610849678516388, -0.0658586248755455, 0.03816472738981247]",1,-1.0,False,False,-96.147
0,177,"[0.9708462953567505, -0.23970282077789307, 0.9607200622558594, 0.2775192856788635, 0.4602021276950836, -0.9022102355957031]",0,-1.0,False,False,-96.108
0,178,"[0.9910874366760254, -0.13321290910243988, 0.9957060813903809, 0.09257105737924576, 0.5964722037315369, -0.9339150786399841]",2,-1.0,False,False,-96.0687
0,179,"[0.9998757243156433, -0.015766562893986702, 0.9974527359008789, -0.07133074104785919, 0.5529540181159973, -0.660042941570282]",2,-1.0,False,False,-96.029
0,180,"[0.997056245803833, 0.07667378336191177, 0.9880234003067017, -0.1543041318655014, 0.3513239622116089, -0.1476649045944214]",2,-1.0,False,False,-95.9889
0,181,"[0.9895134568214417, 0.14444071054458618, 0.9815819263458252, -0.1910417526960373, 0.31583818793296814, -0.20871196687221527]",0,-1.0,False,False,-95.9484
0,182,"[0.9830716848373413, 0.18322144448757172, 0.9805236458778381, -0.19640113413333893, 0.06960122287273407, 0.16006727516651154]",1,-1.0,False,False,-95.9075
0,183,"[0.9829068183898926, 0.18410377204418182, 0.9866557717323303, -0.162819966673851, -0.059570129960775375, 0.17538370192050934]",0,-1.0,False,False,-95.8661
0,184,"[0.9908479452133179, 0.13498260080814362, 0.9980612993240356, -0.062238991260528564, -0.42482125759124756, 0.8124282360076904]",2,-1.0,False,False,-95.8244
0,185,"[0.9992996454238892, 0.03741985931992531, 0.9938856959342957, 0.11041386425495148, -0.5293792486190796, 0.8710671067237854]",1,-1.0,False,False,-95.7822
0,186,"[0.9986352920532227, -0.05222652107477188, 0.9729610681533813, 0.23096908628940582, -0.3462969958782196, 0.3202322721481323]",0,-1.0,False,False,-95.7396
0,187,"[0.995523989200592, -0.09450908750295639, 0.9736090898513794, 0.22822217643260956, -0.06934380531311035, -0.3537488877773285]",0,-1.0,False,False,-95.6966
0,188,"[0.9968518614768982, -0.07928692549467087, 0.9954901933670044, 0.09486442804336548, 0.21504810452461243, -0.9736478328704834]",0,-1.0,False,False,-95.6531
0,189,"[0.9996097683906555, -0.02793441340327263, 0.9940979480743408, -0.10848648846149445, 0.2816416323184967, -1.0190813541412354]",1,-1.0,False,False,-95.6092
0,190,"[0.9992449283599854, 0.03885388374328613, 0.9465780258178711, -0.3224749267101288, 0.36513638496398926, -1.1279700994491577]",0,-1.0,False,False,-95.5648
0,191,"[0.9940375685691833, 0.10903836786746979, 0.8577741384506226, -0.5140267610549927, 0.3195536732673645, -0.944362998008728]",0,-1.0,False,False,-95.52
0,192,"[0.9907879829406738, 0.1354222297668457, 0.8092774152755737, -0.5874266028404236, -0.05765245482325554, 0.07469502836465836]",2,-1.0,False,False,-95.4748
0,193,"[0.9962130784988403, 0.08694557845592499, 0.872228741645813, -0.48909813165664673, -0.42084240913391113, 1.075514554977417]",2,-1.0,False,False,-95.4291
0,194,"[0.9999218583106995, -0.012499753385782242, 0.9699764847755432, -0.24319875240325928, -0.548651933670044, 1.5231348276138306]",1,-1.0,False,False,-95.3829
0,195,"[0.9943687319755554, -0.10597537457942963, 0.9993563294410706, 0.03587312251329422, -0.3585363030433655, 1.2260639667510986]",0,-1.0,False,False,-95.3363
0,196,"[0.9851498603820801, -0.171696737408638, 0.9581740498542786, 0.2861860692501068, -0.28228044509887695, 1.2614498138427734]",2,-1.0,False,False,-95.2892
0,197,"[0.9778628349304199, -0.20924696326255798, 0.8682292103767395, 0.49616333842277527, -0.08629509061574936, 0.9862287640571594]",2,-1.0,False,False,-95.2416
0,198,"[0.9792711734771729, -0.20255371928215027, 0.7824317216873169, 0.622736394405365, 0.15475191175937653, 0.5264506936073303]",2,-1.0,False,False,-95.1935
0,199,"[0.9885720610618591, -0.1507491022348404, 0.7473706603050232, 0.6644073128700256, 0.3600931763648987, 0.020898934453725815]",2,-1.0,False,False,-95.145
0,200,"[0.9990995526313782, -0.042427632957696915, 0.812700629234314, 0.5826814770698547, 0.7063547372817993, -1.0426501035690308]",0,-1.0,False,False,-95.0959
0,201,"[0.9942619204521179, 0.10697317868471146, 0.9361755847930908, 0.3515326976776123, 0.7558758854866028, -1.52614426612854]",1,-1.0,False,False,-95.0464
0,202,"[0.9702533483505249, 0.24209176003932953, 0.9991605281829834, 0.04096696525812149, 0.5798441171646118, -1.5791078805923462]",1,-1.0,False,False,-94.9963
0,203,"[0.9517980217933655, 0.30672553181648254, 0.9784863591194153, -0.20631162822246552, 0.07154522091150284, -0.8572953939437866]",2,-1.0,False,False,-94.9458
0,204,"[0.9565488696098328, 0.29157203435897827, 0.9368515014648438, -0.34972742199897766, -0.2322746366262436, -0.6141152381896973]",0,-1.0,False,False,-94.8947
0,205,"[0.9784209132194519, 0.20662173628807068, 0.9154716730117798, -0.40238240361213684, -0.6283737421035767, 0.04228726029396057]",1,-1.0,False,False,-94.8432
0,206,"[0.9984923601150513, 0.05489061027765274, 0.9401587843894958, -0.3407367169857025, -0.8704712390899658, 0.5888141989707947]",1,-1.0,False,False,-94.7911
0,207,"[0.9922769665718079, -0.12404193729162216, 0.9806122779846191, -0.19595809280872345, -0.88143390417099, 0.8614717721939087]",1,-1.0,False,False,-94.7385
0,208,"[0.9607829451560974, -0.2773016095161438, 0.9996349811553955, -0.027016552165150642, -0.648481547832489, 0.7863731980323792]",1,-1.0,False,False,-94.6853
0,209,"[0.9269363880157471, -0.3752185106277466, 0.9912437200546265, 0.13204501569271088, -0.3634042739868164, 0.7666869163513184]",2,-1.0,False,False,-94.6316
0,210,"[0.9239748120307922, -0.3824533522129059, 0.9806410074234009, 0.1958143413066864, 0.28758665919303894, -0.129913330078125]",0,-1.0,False,False,-94.5774
0,211,"[0.9590073227882385, -0.28338125348091125, 0.9929365515708923, 0.1186465248465538, 0.741154670715332, -0.6245825886726379]",1,-1.0,False,False,-94.5226
0,212,"[0.9925169348716736, -0.12210690230131149, 0.9999990463256836, -0.0013950451975688338, 0.8712320923805237, -0.5324748754501343]",2,-1.0,False,False,-94.4673
0,213,"[0.9974148273468018, 0.07185877114534378, 0.9897206425666809, -0.14301422238349915, 1.0276145935058594, -0.8312616944313049]",0,-1.0,False,False,-94.4114
0,214,"[0.9673340320587158, 0.25350522994995117, 0.9625635147094727, -0.27105626463890076, 0.7758615612983704, -0.4299874007701874]",1,-1.0,False,False,-94.355
0,215,"[0.9327260851860046, 0.36058562994003296, 0.9549598693847656, -0.2967349588871002, 0.3283728361129761, 0.17898543179035187]",1,-1.0,False,False,-94.298
0,216,"[0.9324133992195129, 0.3613935112953186, 0.9859170317649841, -0.16723521053791046, -0.3160959780216217, 1.1321988105773926]",2,-1.0,False,False,-94.2404
0,217,"[0.9620204567909241, 0.27297747135162354, 0.9978947639465332, 0.06485370546579361, -0.5904457569122314, 1.1429284811019897]",0,-1.0,False,False,-94.1822
0,218,"[0.9893758893013, 0.14538002014160156, 0.9648422002792358, 0.2628299593925476, -0.6840490102767944, 0.814214825630188]",0,-1.0,False,False,-94.1234
0,219,"[0.999948263168335, -0.010169578716158867, 0.9056178331375122, 0.4240947365760803, -0.8398197293281555, 0.8507792353630066]",2,-1.0,False,False,-94.0641
0,220,"[0.986945629119873, -0.16105377674102783, 0.8517209887504578, 0.523995578289032, -0.6432724595069885, 0.24717770516872406]",1,-1.0,False,False,-94.0041
0,221,"[0.9673541784286499, -0.25342822074890137, 0.8645195960998535, 0.5025991201400757, -0.28209272027015686, -0.5056059956550598]",1,-1.0,False,False,-93.9435
0,222,"[0.9602237343788147, -0.2792317271232605, 0.9270011782646179, 0.3750583529472351, 0.015626369044184685, -0.896687924861908]",2,-1.0,False,False,-93.8824
0,223,"[0.9683082699775696, -0.24975800514221191, 0.9838547706604004, 0.178968608379364, 0.27662816643714905, -1.1087418794631958]",2,-1.0,False,False,-93.8206
0,224,"[0.9838336706161499, -0.17908461391925812, 0.9992048740386963, -0.03986992686986923, 0.4248127043247223, -1.0395060777664185]",2,-1.0,False,False,-93.7581
0,225,"[0.9957529306411743, -0.09206566959619522, 0.9767985939979553, -0.21415990591049194, 0.4312227666378021, -0.6773515343666077]",2,-1.0,False,False,-93.6951
0,226,"[0.999950110912323, 0.009988369420170784, 0.9345162510871887, -0.3559204936027527, 0.565353512763977, -0.7615883946418762]",0,-1.0,False,False,-93.6314
0,227,"[0.9939350485801697, 0.10996878892183304, 0.8915600776672363, -0.4529024064540863, 0.41450533270835876, -0.26971492171287537]",1,-1.0,False,False,-93.5671
0,228,"[0.98790442943573, 0.15506385266780853, 0.9086669683456421, -0.4175216853618622, 0.031082674860954285, 0.6643252372741699]",2,-1.0,False,False,-93.5021
0,229,"[0.989015519618988, 0.14781157672405243, 0.9617040157318115, -0.2740900218486786, -0.09832864254713058, 0.8400169014930725]",0,-1.0,False,False,-93.4365
0,230,"[0.9956044554710388, 0.09365745633840561, 0.9992271065711975, -0.0393085852265358, -0.4284670650959015, 1.4940953254699707]",2,-1.0,False,False,-93.3702
0,231,"[0.9998886585235596, 0.014922644942998886, 0.9749376177787781, 0.22247831523418427, -0.3354792892932892, 1.0845012664794922]",0,-1.0,False,False,-93.3032
0,232,"[0.998304545879364, -0.058206669986248016, 0.9034764766693115, 0.42863765358924866, -0.37477871775627136, 1.0539984703063965]",2,-1.0,False,False,-93.2356
0,233,"[0.9934608340263367, -0.11417362093925476, 0.8276790380477905, 0.5612017512321472, -0.17490145564079285, 0.4485108554363251]",1,-1.0,False,False,-93.1672
0,234,"[0.9905722737312317, -0.13699132204055786, 0.7971174120903015, 0.6038243770599365, -0.050153233110904694, 0.06665562838315964]",2,-1.0,False,False,-93.0982
0,235,"[0.9940567016601562, -0.10886343568563461, 0.8487453460693359, 0.5288017988204956, 0.32873573899269104, -0.9658298492431641]",0,-1.0,False,False,-93.0285
0,236,"[0.9993282556533813, -0.03664819523692131, 0.942791223526001, 0.333383709192276, 0.37566259503364563, -1.1629568338394165]",2,-1.0,False,False,-92.9581
0,237,"[0.9982912540435791, 0.058434128761291504, 0.999014139175415, 0.04439283534884453, 0.5470542311668396, -1.7270617485046387]",0,-1.0,False,False,-92.8869
0,238,"[0.9860126376152039, 0.16667070984840393, 0.9499351978302002, -0.31244704127311707, 0.5050706267356873, -1.8087471723556519]",0,-1.0,False,False,-92.8151
0,239,"[0.9755057692527771, 0.21997380256652832, 0.8355398774147034, -0.5494297742843628, 0.02601482905447483, -0.792273759841919]",2,-1.0,False,False,-92.7425
0,240,"[0.9796580076217651, 0.20067431032657623, 0.7699587345123291, -0.6380937099456787, -0.21976959705352783, -0.301352322101593]",0,-1.0,False,False,-92.6692
0,241,"[0.9905504584312439, 0.13714885711669922, 0.763473629951477, -0.6458389759063721, -0.410841703414917, 0.19119073450565338]",0,-1.0,False,False,-92.5952
0,242,"[0.9994616508483887, 0.03280891850590706, 0.830560028553009, -0.5569291114807129, -0.6146382689476013, 0.895249605178833]",1,-1.0,False,False,-92.5204
0,243,"[0.9952390789985657, -0.09746382385492325, 0.9358230233192444, -0.3524702191352844, -0.6599417328834534, 1.3574188947677612]",1,-1.0,False,False,-92.4448
0,244,"[0.9763797521591187, -0.21606160700321198, 0.9973079562187195, -0.0733269453048706, -0.5088168978691101, 1.4429301023483276]",1,-1.0,False,False,-92.3685
0,245,"[0.9548075795173645, -0.2972247004508972, 0.9750913977622986, 0.22180338203907013, -0.303117960691452, 1.4612946510314941]",2,-1.0,False,False,-92.2914
0,246,"[0.9541612863540649, -0.29929283261299133, 0.9132270812988281, 0.40745094418525696, 0.28490906953811646, 0.47128385305404663]",0,-1.0,False,False,-92.2136
0,247,"[0.9791404604911804, -0.20318453013896942, 0.9035037159919739, 0.42858022451400757, 0.6884657740592957, -0.2287432998418808]",1,-1.0,False,False,-92.1349
0,248,"[0.9991909265518188, -0.04021760821342468, 0.9433143138885498, 0.33190080523490906, 0.9192350506782532, -0.7767751812934875]",1,-1.0,False,False,-92.0555
0,249,"[0.9873374104499817, 0.15863433480262756, 0.9927957057952881, 0.11981924623250961, 1.0296547412872314, -1.3368651866912842]",0,-1.0,False,False,-91.9752
0,250,"[0.947670578956604, 0.3192499577999115, 0.9954589009284973, -0.09519247710704803, 0.5875529646873474, -0.754898726940155]",2,-1.0,False,False,-91.8941
0,251,"[0.9172689318656921, 0.39826837182044983, 0.9729850888252258, -0.2308679223060608, 0.23948530852794647, -0.5878896713256836]",0,-1.0,False,False,-91.8123
0,252,"[0.9250942468643188, 0.3797375559806824, 0.9682837724685669, -0.24985313415527344, -0.4365977644920349, 0.39179593324661255]",2,-1.0,False,False,-91.7296
0,253,"[0.9641604423522949, 0.2653197944164276, 0.9882917404174805, -0.15257586538791656, -0.7469921112060547, 0.5690475106239319]",0,-1.0,False,False,-91.646
0,254,"[0.9958857297897339, 0.09061767905950546, 0.9999735951423645, -0.0072670308873057365, -0.9906101226806641, 0.8370251059532166]",1,-1.0,False,False,-91.5616
0,255,"[0.9954046010971069, -0.09575865417718887, 0.9925262331962585, 0.12203165888786316, -0.8340045213699341, 0.4070826470851898]",0,-1.0,False,False,-91.4764
0,256,"[0.9710481762886047, -0.23888367414474487, 0.9850115180015564, 0.17248860001564026, -0.5888444185256958, 0.07373881340026855]",1,-1.0,False,False,-91.3903
0,257,"[0.9527730941772461, -0.30368316173553467, 0.9939666986465454, 0.10968239605426788, -0.07387686520814896, -0.7057216167449951]",0,-1.0,False,False,-91.3033
0,258,"[0.9559629559516907, -0.29348739981651306, 0.9994978904724121, -0.031685978174209595, 0.17360791563987732, -0.6841251850128174]",2,-1.0,False,False,-91.2155
0,259,"[0.9735894203186035, -0.22830599546432495, 0.9826412796974182, -0.18551574647426605, 0.48354464769363403, -0.828196108341217]",1,-1.0,False,False,-91.1268
0,260,"[0.9934911727905273, -0.11390893906354904, 0.9408905506134033, -0.338710755109787, 0.6506600379943848, -0.7165355086326599]",1,-1.0,False,False,-91.0371
0,261,"[0.9998423457145691, 0.017757568508386612, 0.8981401920318604, -0.43970921635627747, 0.6390008330345154, -0.3428193926811218]",1,-1.0,False,False,-90.9466
0,262,"[0.9898399114608765, 0.14218643307685852, 0.8762053847312927, -0.48193788528442383, 0.5832822918891907, -0.10641594976186752]",0,-1.0,False,False,-90.8552
0,263,"[0.9740329384803772, 0.22640646994113922, 0.8975443840026855, -0.44092413783073425, 0.25687503814697266, 0.5740147829055786]",1,-1.0,False,False,-90.7628
0,264,"[0.9677231311798096, 0.25201570987701416, 0.9522663950920105, -0.3052682876586914, 0.006455741357058287, 0.8690215945243835]",0,-1.0,False,False,-90.6695
0,265,"[0.978683590888977, 0.20537391304969788, 0.9986065030097961, -0.0527736060321331, -0.4675000309944153, 1.6544301509857178]",2,-1.0,False,False,-90.5752
0,266,"[0.9967475533485413, 0.08058741688728333, 0.9488686919212341, 0.3156709671020508, -0.7525610327720642, 1.9934110641479492]",2,-1.0,False,False,-90.48
0,267,"[0.9986897706985474, -0.05117320269346237, 0.8014522194862366, 0.598058819770813, -0.5378867983818054, 1.14851713180542]",0,-1.0,False,False,-90.3839
0,268,"[0.9904564619064331, -0.1378258764743805, 0.698682963848114, 0.7154313921928406, -0.31652575731277466, 0.38761675357818604]",1,-1.0,False,False,-90.2867
0,269,"[0.9830528497695923, -0.18332228064537048, 0.681838870048523, 0.7315024137496948, -0.1347915381193161, -0.16373495757579803]",2,-1.0,False,False,-90.1886
0,270,"[0.9842510223388672, -0.17677636444568634, 0.7648399472236633, 0.6442203521728516, 0.20232726633548737, -1.0322582721710205]",1,-1.0,False,False,-90.0895
0,271,"[0.9943926930427551, -0.10575070977210999, 0.9143250584602356, 0.4049810767173767, 0.49842584133148193, -1.7543646097183228]",1,-1.0,False,False,-89.9894
0,272,"[0.9999950528144836, -0.003154260804876685, 0.9982147216796875, 0.059726979583501816, 0.4938630163669586, -1.7350958585739136]",2,-1.0,False,False,-89.8883
0,273,"[0.9946568012237549, 0.10323675721883774, 0.9518393874168396, -0.30659720301628113, 0.5336218476295471, -1.8902109861373901]",0,-1.0,False,False,-89.7862
0,274,"[0.9854651689529419, 0.16987764835357666, 0.8270465135574341, -0.5621335506439209, 0.12401384860277176, -0.9203613996505737]",2,-1.0,False,False,-89.683
0,275,"[0.9866329431533813, 0.1629585325717926, 0.7626497745513916, -0.6468116641044617, -0.19115589559078217, -0.1362053006887436]",1,-1.0,False,False,-89.5788
0,276,"[0.9939829707145691, 0.1095345988869667, 0.7747882604598999, -0.6322208046913147, -0.33641237020492554, 0.31511640548706055]",0,-1.0,False,False,-89.4735
0,277,"[0.9999446868896484, 0.010517673566937447, 0.8676490187644958, -0.4971771836280823, -0.6364848017692566, 1.2958706617355347]",2,-1.0,False,False,-89.3672
0,278,"[0.9941607117652893, -0.10790970921516418, 0.9682086110115051, -0.2501441240310669, -0.5184917449951172, 1.316481113433838]",0,-1.0,False,False,-89.2598
0,279,"[0.9777913093566895, -0.20958097279071808, 0.9987999796867371, 0.04897596314549446, -0.4806439280509949, 1.6325485706329346]",2,-1.0,False,False,-89.1513
0,280,"[0.9661074280738831, -0.2581404447555542, 0.9547585248947144, 0.297382116317749, -0.0018070638179779053, 0.8488796949386597]",0,-1.0,False,False,-89.0417
0,281,"[0.9779692888259888, -0.2087487131357193, 0.9293782114982605, 0.369128942489624, 0.49991732835769653, -0.09049028158187866]",0,-1.0,False,False,-88.931
0,282,"[0.9975853562355042, -0.06945110112428665, 0.9632019996643066, 0.2687785029411316, 0.87684565782547, -0.9326184988021851]",0,-1.0,False,False,-88.8192
0,283,"[0.9922960996627808, 0.12388899177312851, 0.999613881111145, 0.027786582708358765, 1.0135971307754517, -1.437261700630188]",0,-1.0,False,False,-88.7063
0,284,"[0.9506941437721252, 0.3101300299167633, 0.9642385244369507, -0.2650358974933624, 0.8496859669685364, -1.4405714273452759]",0,-1.0,False,False,-88.5922
0,285,"[0.9124912619590759, 0.4090961813926697, 0.899300217628479, -0.43733182549476624, 0.18990236520767212, -0.3685917556285858]",2,-1.0,False,False,-88.477
0,286,"[0.9157341122627258, 0.401784747838974, 0.8885669708251953, -0.45874688029289246, -0.2685741186141968, 0.13122676312923431]",0,-1.0,False,False,-88.3606
0,287,"[0.9574702978134155, 0.2885318696498871, 0.9437028765678406, -0.33079424500465393, -0.914151668548584, 1.2318284511566162]",2,-1.0,False,False,-88.243
0,288,"[0.9959232807159424, 0.09020435810089111, 0.9971116185188293, -0.07595021277666092, -1.060645580291748, 1.3021941184997559]",0,-1.0,False,False,-88.1242
0,289,"[0.9923627972602844, -0.12335345149040222, 0.9830386638641357, 0.1833985149860382, -1.0272518396377563, 1.2205471992492676]",1,-1.0,False,False,-88.0043
0,290,"[0.9589142799377441, -0.2836959958076477, 0.9399885535240173, 0.341205894947052, -0.5769529938697815, 0.37042662501335144]",0,-1.0,False,False,-87.8831
0,291,"[0.9367491006851196, -0.3500016927719116, 0.9373350739479065, 0.34842929244041443, -0.10926708579063416, -0.30171170830726624]",1,-1.0,False,False,-87.7607
0,292,"[0.9416966438293457, -0.3364630341529846, 0.9654081463813782, 0.26074331998825073, 0.24756444990634918, -0.601991593837738]",2,-1.0,False,False,-87.6371
0,293,"[0.9653998613357544, -0.26077401638031006, 0.9921140670776367, 0.12533828616142273, 0.5259325504302979, -0.7448609471321106]",2,-1.0,False,False,-87.5122
0,294,"[0.9915867447853088, -0.12944388389587402, 0.9986562728881836, -0.05182376131415367, 0.7817022204399109, -0.9786272644996643]",1,-1.0,False,False,-87.3861
0,295,"[0.9997941255569458, 0.020291954278945923, 0.9785388112068176, -0.2060626894235611, 0.6845089197158813, -0.5287413001060486]",2,-1.0,False,False,-87.2587
0,296,"[0.9876051545143127, 0.15695860981941223, 0.95075923204422, -0.3099304139614105, 0.6577162146568298, -0.5075953602790833]",0,-1.0,False,False,-87.13
0,297,"[0.9700039625167847, 0.24308903515338898, 0.946394145488739, -0.32301419973373413, 0.2040524184703827, 0.3825078010559082]",2,-1.0,False,False,-87.0
0,298,"[0.9722177982330322, 0.23407813906669617, 0.9865556955337524, -0.16342543065547943, -0.29061198234558105, 1.2373847961425781]",2,-1.0,False,False,-86.8687
0,299,"[0.9866515398025513, 0.16284577548503876, 0.9970086812973022, 0.07728937268257141, -0.41295358538627625, 1.1236217021942139]",0,-1.0,False,False,-86.736
0,300,"[0.9977087378501892, 0.06765598803758621, 0.9558659791946411, 0.2938031256198883, -0.5196897387504578, 1.0322054624557495]",1,-1.0,False,False,-86.602
0,301,"[0.999782919883728, -0.020835211500525475, 0.9060467481613159, 0.4231775999069214, -0.346078485250473, 0.32343432307243347]",0,-1.0,False,False,-86.4667
0,302,"[0.9970166683197021, -0.07718628644943237, 0.8992398977279663, 0.43745577335357666, -0.20616863667964935, -0.17612318694591522]",1,-1.0,False,False,-86.33
0,303,"[0.9962247610092163, -0.08681130409240723, 0.9453174471855164, 0.32615163922309875, 0.11053866147994995, -1.0150753259658813]",0,-1.0,False,False,-86.1919
0,304,"[0.9993424415588379, -0.03625930845737457, 0.9982152581214905, 0.05971871316432953, 0.3768913447856903, -1.6556427478790283]",0,-1.0,False,False,-86.0524
0,305,"[0.9992412328720093, 0.03894883021712303, 0.9647741317749023, -0.2630796730518341, 0.34684720635414124, -1.5319076776504517]",1,-1.0,False,False,-85.9116
0,306,"[0.9957196712493896, 0.09242451190948486, 0.864119827747345, -0.5032861232757568, 0.17316389083862305, -1.0342861413955688]",1,-1.0,False,False,-85.7693
0,307,"[0.9945266842842102, 0.10448293387889862, 0.7852851748466492, -0.619134247303009, -0.05357065051794052, -0.3529382348060608]",1,-1.0,False,False,-85.6255
0,308,"[0.998175323009491, 0.06038204953074455, 0.8049722909927368, -0.5933123826980591, -0.37933221459388733, 0.6675679087638855]",2,-1.0,False,False,-85.4803
0,309,"[0.9991480708122253, -0.0412687249481678, 0.917259693145752, -0.39828968048095703, -0.6168398261070251, 1.5480434894561768]",2,-1.0,False,False,-85.3336
0,310,"[0.9848283529281616, -0.1735314577817917, 0.9991744160652161, -0.04062572866678238, -0.6760653853416443, 2.058715343475342]",2,-1.0,False,False,-85.1855
0,311,"[0.9644879698753357, -0.2641266882419586, 0.9536624550819397, 0.3008785843849182, -0.2219768911600113, 1.3296165466308594]",0,-1.0,False,False,-85.0359
0,312,"[0.96718829870224, -0.25406065583229065, 0.8906193375587463, 0.45474955439567566, 0.32525843381881714, 0.31577056646347046]",0,-1.0,False,False,-84.8847
0,313,"[0.9859989881515503, -0.16675139963626862, 0.8786054253578186, 0.4775484800338745, 0.5505001544952393, -0.049474090337753296]",2,-1.0,False,False,-84.732
0,314,"[0.9989479780197144, -0.04585804045200348, 0.8963563442230225, 0.44333431124687195, 0.6400210857391357, -0.3112197518348694]",2,-1.0,False,False,-84.5778
0,315,"[0.9970308542251587, 0.07700324058532715, 0.9265078902244568, 0.3762753903865814, 0.5622358918190002, -0.3918420374393463]",2,-1.0,False,False,-84.422
0,316,"[0.9811354279518127, 0.19332164525985718, 0.9692989587783813, 0.24588525295257568, 0.5857994556427002, -0.9420434832572937]",0,-1.0,False,False,-84.2647
0,317,"[0.9591344594955444, 0.28295058012008667, 0.9980385303497314, 0.06260227411985397, 0.3139651119709015, -0.8706084489822388]",1,-1.0,False,False,-84.1057
0,318,"[0.9554622769355774, 0.2951132655143738, 0.9987714290618896, -0.04955427721142769, -0.19235163927078247, -0.2317482829093933]",2,-1.0,False,False,-83.9452
0,319,"[0.9746741652488708, 0.22362975776195526, 0.9979981780052185, -0.06324286758899689, -0.5336501598358154, 0.08579453080892563]",1,-1.0,False,False,-83.783
0,320,"[0.9955046772956848, 0.09471245855093002, 0.999740481376648, -0.022780267521739006, -0.7454845309257507, 0.292061448097229]",1,-1.0,False,False,-83.6192
0,321,"[0.998223066329956, -0.05958761274814606, 0.9992042779922485, 0.039885491132736206, -0.7658372521400452, 0.29943352937698364]",1,-1.0,False,False,-83.4537
0,322,"[0.9829816818237305, -0.18370367586612701, 0.9988170266151428, 0.0486263632774353, -0.4604001045227051, -0.23158343136310577]",0,-1.0,False,False,-83.2866
0,323,"[0.9688824415206909, -0.24752144515514374, 0.9997813105583191, -0.02091132290661335, -0.18302904069423676, -0.46108272671699524]",1,-1.0,False,False,-83.1178
0,324,"[0.9639184474945068, -0.2661977708339691, 0.9952525496482849, -0.09732595086097717, -0.008723306469619274, -0.2949593961238861]",2,-1.0,False,False,-82.9473
0,325,"[0.9711337685585022, -0.23853550851345062, 0.9856815934181213, -0.16861730813980103, 0.2866802215576172, -0.4079175889492035]",1,-1.0,False,False,-82.775
0,326,"[0.9891882538795471, -0.1466512531042099, 0.959540843963623, -0.28156957030296326, 0.6273436546325684, -0.7161295413970947]",0,-1.0,False,False,-82.601
0,327,"[0.9996129274368286, -0.027820853516459465, 0.9321128726005554, -0.36216795444488525, 0.5398936867713928, -0.10375963151454926]",2,-1.0,False,False,-82.4253
0,328,"[0.9974006414413452, 0.07205554842948914, 0.9388090372085571, -0.3444380760192871, 0.4389229118824005, 0.30644503235816956]",1,-1.0,False,False,-82.2477
0,329,"[0.9881885051727295, 0.15324322879314423, 0.961114764213562, -0.27614927291870117, 0.3643017113208771, 0.41176608204841614]",0,-1.0,False,False,-82.0684
0,330,"[0.9826272130012512, 0.1855902224779129, 0.9927558302879333, -0.12014948576688766, -0.0376286543905735, 1.1592048406600952]",2,-1.0,False,False,-81.8873
0,331,"[0.9898266196250916, 0.1422789990901947, 0.9860963225364685, 0.16617467999458313, -0.38020238280296326, 1.6537156105041504]",2,-1.0,False,False,-81.7043
0,332,"[0.9982500076293945, 0.05913478881120682, 0.8879485130310059, 0.45994290709495544, -0.43039190769195557, 1.3935878276824951]",1,-1.0,False,False,-81.5195
0,333,"[0.9999634027481079, -0.00855390913784504, 0.7826527953147888, 0.6224585175514221, -0.23502624034881592, 0.5188192129135132]",0,-1.0,False,False,-81.3329
0,334,"[0.9990518689155579, -0.04353579133749008, 0.7578060626983643, 0.652479887008667, -0.1077834963798523, -0.13816972076892853]",1,-1.0,False,False,-81.1443
0,335,"[0.9993096590042114, -0.037151582539081573, 0.8343372941017151, 0.5512543320655823, 0.17336149513721466, -1.122432827949524]",0,-1.0,False,False,-80.9539
0,336,"[0.99971604347229, 0.02382841892540455, 0.9632505178451538, 0.2686046361923218, 0.42016056180000305, -1.9471969604492188]",0,-1.0,False,False,-80.7615
